año,mes,dia,hora,min,dateInt,Date_start_horario,Date_start_Examenes,days_left,Lengua,Mates,Ingles,Dibujo,Fisica,Historia,media_troncales,Biologia,Quimica,Mates_sociales,Economia,Geografia,tipo_bachillerato-Sanitario,tipo_bachillerato-Sociales,tipo_bachillerato-Tecnologico,cluster
2021,5,17,9,0,20210517,2021-05-17 09:00:00,2021-06-05 00:00:00,18,6.68,,5.97,,,7.12,7.18,,,7.63,8.23,7.46,0,1,0,13
2021,5,16,10,0,20210516,2021-05-16 10:00:00,2021-06-04 00:00:00,18,6.01,,8.61,,,5.2,7.05,,,5.82,7.68,9.0,0,1,0,5
2021,5,15,13,30,20210515,2021-05-15 13:30:00,2021-06-07 00:00:00,22,5.64,,5.82,,,8.38,6.22,,,5.89,6.71,4.9,0,1,0,14
2021,5,14,10,0,20210514,2021-05-14 10:00:00,2021-06-09 00:00:00,25,7.38,,5.3,,,5.32,5.8,,,5.0,6.44,5.36,0,1,0,0
2021,5,18,12,0,20210518,2021-05-18 12:00:00,2021-06-09 00:00:00,21,8.33,,6.29,,,5.54,6.59,,,5.26,7.09,7.02,0,1,0,12
2021,5,15,10,30,20210515,2021-05-15 10:30:00,2021-06-08 00:00:00,23,7.75,,8.41,,,5.73,7.3,,,6.2,6.67,9.05,0,1,0,5
2021,5,21,9,30,20210521,2021-05-21 09:30:00,2021-06-05 00:00:00,14,9.01,,6.84,,,7.23,7.41,,,6.93,8.25,6.17,0,1,0,5
2021,5,13,10,0,20210513,2021-05-13 10:00:00,2021-06-08 00:00:00,25,7.75,,8.23,,,6.19,6.98,,,7.46,5.52,6.73,0,1,0,12
2021,5,15,14,30,20210515,2021-05-15 14:30:00,2021-06-06 00:00:00,21,7.06,,6.0,,,8.47,6.98,,,6.93,7.5,5.92,0,1,0,2
2021,5,16,9,0,20210516,2021-05-16 09:00:00,2021-06-04 00:00:00,18,7.35,,7.19,,,6.91,6.79,,,7.67,5.78,5.84,0,1,0,12
2021,5,20,13,0,20210520,2021-05-20 13:00:00,2021-06-06 00:00:00,16,5.51,,7.76,,,8.14,6.53,,,6.42,5.12,6.22,0,1,0,14
2021,5,20,10,30,20210520,2021-05-20 10:30:00,2021-06-04 00:00:00,14,6.41,,9.1,,,6.92,6.24,,,5.21,5.07,4.73,0,1,0,0
2021,5,13,12,0,20210513,2021-05-13 12:00:00,2021-06-10 00:00:00,27,5.0,,8.57,,,4.98,7.12,,,9.75,8.14,6.31,0,1,0,13
2021,5,18,10,30,20210518,2021-05-18 10:30:00,2021-06-04 00:00:00,16,7.82,,5.81,,,5.22,6.74,,,5.34,8.94,7.31,0,1,0,5
2021,5,11,10,0,20210511,2021-05-11 10:00:00,2021-06-04 00:00:00,23,5.22,,5.9,,,4.99,5.36,,,6.55,5.03,4.49,0,1,0,0
2021,5,18,9,0,20210518,2021-05-18 09:00:00,2021-06-06 00:00:00,18,6.7,,7.93,,,8.06,6.7,,,4.75,4.96,7.8,0,1,0,14
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-04 00:00:00,19,6.54,,6.82,,,7.34,6.8,,,6.71,8.22,5.18,0,1,0,12
2021,5,19,9,30,20210519,2021-05-19 09:30:00,2021-06-01 00:00:00,12,8.7,,5.29,,,6.07,6.57,,,6.01,6.44,6.89,0,1,0,12
2021,5,17,11,30,20210517,2021-05-17 11:30:00,2021-06-10 00:00:00,23,9.2,,7.58,,,5.1,6.71,,,5.1,5.1,8.19,0,1,0,7
2021,5,14,10,0,20210514,2021-05-14 10:00:00,2021-06-07 00:00:00,23,8.14,,5.0,,,6.48,6.31,,,5.22,4.87,8.14,0,1,0,7
2021,5,16,10,30,20210516,2021-05-16 10:30:00,2021-06-01 00:00:00,15,7.34,,7.05,,,5.75,6.72,,,6.51,6.56,7.12,0,1,0,2
2021,5,14,13,30,20210514,2021-05-14 13:30:00,2021-06-01 00:00:00,17,5.02,,9.27,,,9.75,6.79,,,5.49,5.93,5.28,0,1,0,14
2021,5,18,9,0,20210518,2021-05-18 09:00:00,2021-06-06 00:00:00,18,5.85,,8.53,,,5.45,6.62,,,7.03,7.23,5.65,0,1,0,12
2021,5,15,10,0,20210515,2021-05-15 10:00:00,2021-06-06 00:00:00,21,8.49,,9.11,,,5.53,7.28,,,8.14,7.33,5.09,0,1,0,2
2021,5,15,14,30,20210515,2021-05-15 14:30:00,2021-06-10 00:00:00,25,4.74,,4.65,,,5.88,5.98,,,7.66,8.06,4.9,0,1,0,2
2021,5,19,12,0,20210519,2021-05-19 12:00:00,2021-06-05 00:00:00,16,5.86,,6.29,,,6.9,6.78,,,6.46,5.19,9.97,0,1,0,5
2021,5,15,8,45,20210515,2021-05-15 08:45:00,2021-06-02 00:00:00,17,7.63,,5.63,,,5.5,6.87,,,7.84,7.97,6.67,0,1,0,5
2021,5,14,8,0,20210514,2021-05-14 08:00:00,2021-06-07 00:00:00,23,5.72,,5.06,,,5.1,6.25,,,8.32,5.48,7.83,0,1,0,5
2021,5,20,9,30,20210520,2021-05-20 09:30:00,2021-06-07 00:00:00,17,5.0,,7.61,,,8.57,7.27,,,6.89,9.19,6.37,0,1,0,5
2021,5,18,14,30,20210518,2021-05-18 14:30:00,2021-06-01 00:00:00,13,7.48,,5.73,,,6.11,6.83,,,5.37,9.6,6.71,0,1,0,5
2021,5,15,10,0,20210515,2021-05-15 10:00:00,2021-06-07 00:00:00,22,5.63,,8.19,,,9.89,7.45,,,8.06,6.11,6.82,0,1,0,2
2021,5,17,9,0,20210517,2021-05-17 09:00:00,2021-06-08 00:00:00,21,6.04,,6.93,,,6.69,6.78,,,5.72,6.49,8.8,0,1,0,2
2021,5,20,11,30,20210520,2021-05-20 11:30:00,2021-06-09 00:00:00,19,6.64,,7.82,,,5.32,6.58,,,6.84,6.58,6.29,0,1,0,12
2021,5,14,11,0,20210514,2021-05-14 11:00:00,2021-06-08 00:00:00,24,6.32,,6.06,,,4.95,6.6,,,7.75,9.16,5.35,0,1,0,5
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-08 00:00:00,23,7.99,,6.77,,,8.49,7.0,,,4.94,8.85,4.95,0,1,0,7
2021,5,18,11,30,20210518,2021-05-18 11:30:00,2021-06-07 00:00:00,19,4.54,,5.0,,,8.12,5.8,,,5.05,5.18,6.9,0,1,0,14
2021,5,14,10,0,20210514,2021-05-14 10:00:00,2021-06-10 00:00:00,26,6.79,,8.02,,,5.08,6.83,,,7.56,6.23,7.32,0,1,0,2
2021,5,17,10,30,20210517,2021-05-17 10:30:00,2021-06-04 00:00:00,17,5.02,,8.22,,,5.1,6.06,,,6.77,5.81,5.46,0,1,0,7
2021,5,11,11,30,20210511,2021-05-11 11:30:00,2021-06-02 00:00:00,21,8.51,,5.6,,,6.61,6.81,,,8.55,4.93,6.65,0,1,0,12
2021,5,19,11,0,20210519,2021-05-19 11:00:00,2021-06-04 00:00:00,15,5.98,,6.12,,,4.72,5.52,,,4.41,7.07,4.8,0,1,0,0
2021,5,14,9,30,20210514,2021-05-14 09:30:00,2021-06-05 00:00:00,21,5.85,,7.76,,,6.05,6.74,,,7.13,5.46,8.19,0,1,0,2
2021,5,15,10,0,20210515,2021-05-15 10:00:00,2021-06-04 00:00:00,19,4.86,,5.07,,,8.98,6.26,,,5.0,6.78,6.86,0,1,0,7
2021,5,18,8,30,20210518,2021-05-18 08:30:00,2021-06-05 00:00:00,17,7.81,,6.37,,,5.24,7.29,,,8.05,8.11,8.15,0,1,0,6
2021,5,16,12,30,20210516,2021-05-16 12:30:00,2021-06-02 00:00:00,16,5.5,,4.99,,,7.14,6.7,,,7.38,9.02,6.14,0,1,0,13
2021,5,15,7,30,20210515,2021-05-15 07:30:00,2021-06-08 00:00:00,23,8.22,,5.7,,,5.34,6.8,,,6.24,5.68,9.6,0,1,0,2
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-02 00:00:00,17,5.31,,6.53,,,5.7,6.39,,,6.85,6.6,7.37,0,1,0,2
2021,5,16,9,0,20210516,2021-05-16 09:00:00,2021-06-03 00:00:00,17,9.77,,4.88,,,8.56,7.17,,,6.32,7.41,6.06,0,1,0,12
2021,5,13,11,45,20210513,2021-05-13 11:45:00,2021-06-07 00:00:00,24,8.46,,7.17,,,7.57,6.89,,,5.08,3.97,9.1,0,1,0,14
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-05 00:00:00,20,6.35,,7.52,,,5.56,6.32,,,5.31,5.42,7.79,0,1,0,7
2021,5,14,11,45,20210514,2021-05-14 11:45:00,2021-06-01 00:00:00,17,6.48,,5.77,,,4.89,5.64,,,4.59,6.98,5.12,0,1,0,14
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-03 00:00:00,18,6.7,,6.66,,,6.21,6.55,,,5.0,9.25,5.48,0,1,0,12
2021,5,12,13,45,20210512,2021-05-12 13:45:00,2021-06-06 00:00:00,24,6.86,,8.07,,,8.74,7.32,,,7.5,5.41,7.36,0,1,0,12
2021,5,16,10,0,20210516,2021-05-16 10:00:00,2021-06-05 00:00:00,19,5.84,,5.61,,,6.67,5.58,,,5.24,4.99,5.1,0,1,0,0
2021,5,17,11,0,20210517,2021-05-17 11:00:00,2021-06-04 00:00:00,17,7.66,,8.04,,,5.94,7.25,,,8.54,6.9,6.45,0,1,0,5
2021,5,20,12,30,20210520,2021-05-20 12:30:00,2021-06-03 00:00:00,13,4.8,,7.29,,,7.71,7.01,,,5.41,7.17,9.67,0,1,0,5
2021,5,17,11,0,20210517,2021-05-17 11:00:00,2021-06-06 00:00:00,19,7.41,,9.25,,,7.62,6.98,,,5.51,7.08,5.0,0,1,0,14
2021,5,14,11,0,20210514,2021-05-14 11:00:00,2021-06-08 00:00:00,24,6.53,,9.2,,,4.95,6.71,,,8.8,5.02,5.78,0,1,0,12
2021,5,18,9,30,20210518,2021-05-18 09:30:00,2021-06-02 00:00:00,14,6.27,,8.24,,,4.79,7.29,,,8.88,8.49,7.08,0,1,0,6
2021,5,17,9,0,20210517,2021-05-17 09:00:00,2021-06-04 00:00:00,17,5.57,,6.12,,,4.75,5.51,,,7.23,4.66,4.75,0,1,0,14
2021,5,18,12,30,20210518,2021-05-18 12:30:00,2021-06-07 00:00:00,19,5.28,,6.42,,,5.58,6.37,,,6.61,6.44,7.91,0,1,0,2
2021,5,17,12,0,20210517,2021-05-17 12:00:00,2021-06-05 00:00:00,18,5.68,,5.62,,,5.05,6.18,,,8.17,6.22,6.35,0,1,0,2
2021,5,17,8,30,20210517,2021-05-17 08:30:00,2021-06-03 00:00:00,16,7.88,,6.41,,,8.27,7.43,,,9.49,7.36,5.18,0,1,0,5
2021,5,19,14,0,20210519,2021-05-19 14:00:00,2021-06-06 00:00:00,17,6.38,,5.11,,,5.48,7.34,,,8.49,8.65,9.95,0,1,0,6
2021,5,16,11,30,20210516,2021-05-16 11:30:00,2021-06-06 00:00:00,20,7.13,,4.99,,,6.59,6.27,,,7.27,6.75,4.9,0,1,0,7
2021,5,16,14,30,20210516,2021-05-16 14:30:00,2021-06-05 00:00:00,19,6.53,,7.89,,,8.6,6.94,,,8.05,5.48,5.11,0,1,0,7
2021,5,15,11,30,20210515,2021-05-15 11:30:00,2021-06-10 00:00:00,25,5.17,,6.17,,,6.46,5.87,,,5.1,6.28,6.06,0,1,0,14
2021,5,14,13,0,20210514,2021-05-14 13:00:00,2021-06-03 00:00:00,19,5.08,,6.05,,,5.15,5.88,,,5.52,7.49,6.01,0,1,0,7
2021,5,17,10,30,20210517,2021-05-17 10:30:00,2021-06-05 00:00:00,18,7.96,,7.25,,,7.87,6.33,,,4.23,5.87,4.8,0,1,0,0
2021,5,17,9,0,20210517,2021-05-17 09:00:00,2021-06-10 00:00:00,23,6.22,,4.39,,,7.53,5.78,,,5.46,6.16,4.92,0,1,0,0
2021,5,16,11,0,20210516,2021-05-16 11:00:00,2021-06-03 00:00:00,17,5.55,,9.18,,,5.08,6.96,,,9.52,7.69,4.75,0,1,0,5
2021,5,16,12,45,20210516,2021-05-16 12:45:00,2021-06-01 00:00:00,15,7.52,,6.21,,,6.05,5.98,,,4.95,4.78,6.36,0,1,0,0
2021,5,14,11,30,20210514,2021-05-14 11:30:00,2021-06-08 00:00:00,24,6.24,,8.35,,,5.74,7.22,,,8.34,7.41,7.26,0,1,0,13
2021,5,18,9,30,20210518,2021-05-18 09:30:00,2021-06-08 00:00:00,20,6.49,,6.9,,,7.94,7.31,,,7.16,8.96,6.41,0,1,0,5
2021,5,18,7,0,20210518,2021-05-18 07:00:00,2021-06-03 00:00:00,15,8.83,,9.42,,,4.59,7.07,,,5.0,4.85,9.75,0,1,0,12
2021,5,13,11,30,20210513,2021-05-13 11:30:00,2021-06-07 00:00:00,24,5.01,,8.27,,,9.07,7.38,,,9.03,5.04,7.84,0,1,0,5
2021,5,21,9,0,20210521,2021-05-21 09:00:00,2021-06-08 00:00:00,17,8.51,,8.9,,,5.35,7.84,,,6.07,8.5,9.69,0,1,0,13
2021,5,19,11,0,20210519,2021-05-19 11:00:00,2021-06-05 00:00:00,16,5.32,,9.85,,,7.2,6.82,,,8.34,3.98,6.24,0,1,0,7
2021,5,17,11,0,20210517,2021-05-17 11:00:00,2021-06-09 00:00:00,22,8.82,,8.23,,,7.17,6.87,,,5.17,6.08,5.77,0,1,0,14
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-04 00:00:00,19,5.28,,6.06,,,5.59,5.67,,,5.38,4.75,6.98,0,1,0,14
2021,5,14,12,30,20210514,2021-05-14 12:30:00,2021-06-05 00:00:00,21,7.38,,7.55,,,5.91,6.04,,,5.29,5.05,5.05,0,1,0,0
2021,5,17,9,0,20210517,2021-05-17 09:00:00,2021-06-08 00:00:00,21,7.65,,6.72,,,8.05,7.44,,,6.23,7.82,8.16,0,1,0,5
2021,5,21,8,0,20210521,2021-05-21 08:00:00,2021-06-07 00:00:00,16,5.42,,7.08,,,6.34,6.59,,,8.04,7.59,5.05,0,1,0,2
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-03 00:00:00,18,4.9,,7.64,,,7.71,6.17,,,4.54,6.82,5.42,0,1,0,14
2021,5,16,10,45,20210516,2021-05-16 10:45:00,2021-06-04 00:00:00,18,5.37,,5.92,,,8.89,6.45,,,6.22,6.76,5.52,0,1,0,7
2021,5,18,12,0,20210518,2021-05-18 12:00:00,2021-06-07 00:00:00,19,7.41,,9.16,,,8.16,7.31,,,6.7,7.44,4.97,0,1,0,7
2021,5,18,9,0,20210518,2021-05-18 09:00:00,2021-06-04 00:00:00,16,6.27,,6.24,,,5.35,5.79,,,5.16,6.04,5.7,0,1,0,14
2021,5,17,12,0,20210517,2021-05-17 12:00:00,2021-06-12 00:00:00,25,8.37,,8.59,,,6.78,6.68,,,6.91,4.92,4.5,0,1,0,0
2021,5,17,12,30,20210517,2021-05-17 12:30:00,2021-06-11 00:00:00,24,5.03,,7.85,,,5.16,6.0,,,6.83,4.9,6.21,0,1,0,14
2021,5,15,9,45,20210515,2021-05-15 09:45:00,2021-06-03 00:00:00,18,4.92,,7.46,,,7.66,6.65,,,5.35,5.39,9.14,0,1,0,12
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-02 00:00:00,17,5.13,,6.89,,,6.93,6.56,,,8.26,5.98,6.15,0,1,0,2
2021,5,19,9,30,20210519,2021-05-19 09:30:00,2021-06-06 00:00:00,17,5.01,,6.56,,,7.45,6.19,,,4.5,5.61,7.99,0,1,0,7
2021,5,13,11,30,20210513,2021-05-13 11:30:00,2021-06-06 00:00:00,23,8.18,,6.46,,,5.59,6.47,,,5.24,8.02,5.32,0,1,0,7
2021,5,12,9,0,20210512,2021-05-12 09:00:00,2021-06-09 00:00:00,27,6.68,,5.35,,,8.53,6.54,,,4.75,6.01,7.9,0,1,0,7
2021,5,16,13,0,20210516,2021-05-16 13:00:00,2021-06-09 00:00:00,23,7.6,,7.77,,,5.51,6.78,,,6.95,6.58,6.26,0,1,0,12
2021,5,16,12,30,20210516,2021-05-16 12:30:00,2021-06-07 00:00:00,21,5.06,,8.73,,,5.66,7.14,,,9.92,7.8,5.65,0,1,0,13
2021,5,15,10,45,20210515,2021-05-15 10:45:00,2021-06-01 00:00:00,16,5.67,,6.86,,,5.75,6.14,,,5.84,6.72,5.99,0,1,0,7
2021,5,16,11,30,20210516,2021-05-16 11:30:00,2021-06-05 00:00:00,19,5.39,,5.38,,,7.14,6.26,,,6.35,7.74,5.58,0,1,0,12
2021,5,14,10,0,20210514,2021-05-14 10:00:00,2021-06-09 00:00:00,25,5.33,,5.18,,,8.47,6.68,,,6.85,4.95,9.28,0,1,0,2
2021,5,17,12,0,20210517,2021-05-17 12:00:00,2021-06-06 00:00:00,19,7.21,,7.6,,,4.88,5.97,,,7.22,4.9,4.01,0,1,0,0
2021,5,13,11,30,20210513,2021-05-13 11:30:00,2021-06-03 00:00:00,20,6.89,,5.9,,,6.49,6.34,,,6.52,5.29,6.98,0,1,0,7
2021,5,15,9,30,20210515,2021-05-15 09:30:00,2021-06-06 00:00:00,21,9.41,,5.27,,,8.01,7.14,,,5.36,7.15,7.62,0,1,0,12
2021,5,18,11,30,20210518,2021-05-18 11:30:00,2021-06-05 00:00:00,17,7.48,,9.25,,,8.15,7.87,,,9.15,8.11,5.1,0,1,0,5
2021,5,15,10,0,20210515,2021-05-15 10:00:00,2021-06-05 00:00:00,20,5.04,,8.54,,,5.27,7.04,,,9.15,9.01,5.24,0,1,0,13
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-07 00:00:00,22,7.44,,7.47,,,7.47,6.66,,,6.26,5.58,5.77,0,1,0,14
2021,5,13,12,0,20210513,2021-05-13 12:00:00,2021-06-08 00:00:00,25,7.24,,5.23,,,8.49,7.06,,,6.12,6.22,9.08,0,1,0,2
2021,5,15,10,30,20210515,2021-05-15 10:30:00,2021-06-05 00:00:00,20,5.78,,4.38,,,5.0,5.43,,,6.1,6.4,4.93,0,1,0,14
2021,5,12,9,0,20210512,2021-05-12 09:00:00,2021-06-07 00:00:00,25,8.02,,5.04,,,9.45,6.95,,,5.11,7.32,6.73,0,1,0,7
2021,5,17,10,0,20210517,2021-05-17 10:00:00,2021-06-12 00:00:00,25,6.58,,7.57,,,4.83,6.68,,,10.0,5.75,5.35,0,1,0,2
2021,5,13,11,30,20210513,2021-05-13 11:30:00,2021-06-09 00:00:00,26,6.03,,6.97,,,9.64,6.86,,,6.65,6.85,5.01,0,1,0,7
2021,5,18,11,15,20210518,2021-05-18 11:15:00,2021-06-07 00:00:00,19,8.24,,6.48,,,5.88,6.55,,,7.56,6.03,5.12,0,1,0,7
2021,5,14,11,0,20210514,2021-05-14 11:00:00,2021-06-06 00:00:00,22,4.94,,5.1,,,7.24,5.99,,,7.36,6.38,4.9,0,1,0,7
2021,5,18,9,30,20210518,2021-05-18 09:30:00,2021-06-03 00:00:00,15,5.64,,6.86,,,9.39,6.84,,,5.11,6.49,7.53,0,1,0,12
2021,5,20,10,30,20210520,2021-05-20 10:30:00,2021-06-04 00:00:00,14,7.88,,4.81,,,6.65,6.27,,,4.78,6.61,6.92,0,1,0,7
2021,5,15,11,0,20210515,2021-05-15 11:00:00,2021-06-01 00:00:00,16,5.63,,9.54,,,9.67,8.24,,,8.62,6.91,9.1,0,1,0,6
2021,5,17,11,30,20210517,2021-05-17 11:30:00,2021-06-01 00:00:00,14,6.66,,7.07,,,4.81,6.59,,,7.07,6.09,7.85,0,1,0,2
2021,5,13,8,0,20210513,2021-05-13 08:00:00,2021-06-07 00:00:00,24,7.69,,6.88,,,9.15,7.87,,,5.7,8.81,9.01,0,1,0,13
2021,5,14,10,30,20210514,2021-05-14 10:30:00,2021-06-06 00:00:00,22,7.27,,8.93,,,5.17,6.62,,,5.52,6.99,5.84,0,1,0,7
2021,5,14,13,0,20210514,2021-05-14 13:00:00,2021-06-04 00:00:00,20,7.34,,5.11,,,7.41,6.12,,,4.72,7.06,5.1,0,1,0,14
2021,5,16,9,0,20210516,2021-05-16 09:00:00,2021-06-05 00:00:00,19,4.73,,7.23,,,8.46,6.59,,,7.79,5.59,5.77,0,1,0,7
2021,5,18,9,0,20210518,2021-05-18 09:00:00,2021-06-04 00:00:00,16,6.16,,4.9,,,4.91,5.74,,,8.72,4.65,5.1,0,1,0,7
2021,5,17,10,0,20210517,2021-05-17 10:00:00,2021-06-10 00:00:00,23,5.81,,8.55,,,6.66,7.2,,,7.0,7.69,7.46,0,1,0,5
2021,5,20,11,0,20210520,2021-05-20 11:00:00,2021-06-05 00:00:00,15,4.9,,5.27,,,8.79,6.15,,,6.12,5.17,6.65,0,1,0,7
2021,5,15,10,15,20210515,2021-05-15 10:15:00,2021-06-06 00:00:00,21,5.2,,5.19,,,4.72,5.8,,,5.96,6.16,7.57,0,1,0,12
2021,5,15,11,30,20210515,2021-05-15 11:30:00,2021-06-09 00:00:00,24,5.18,,9.08,,,5.19,6.74,,,5.67,7.01,8.3,0,1,0,2
2021,5,16,12,0,20210516,2021-05-16 12:00:00,2021-06-09 00:00:00,23,6.45,,7.78,,,7.72,6.78,,,7.05,6.62,5.05,0,1,0,7
2021,5,16,11,0,20210516,2021-05-16 11:00:00,2021-06-07 00:00:00,21,8.67,,6.72,,,6.61,6.97,,,6.37,7.54,5.88,0,1,0,12
2021,5,13,8,30,20210513,2021-05-13 08:30:00,2021-06-14 00:00:00,31,7.08,,7.46,,,5.16,6.92,,,5.85,7.21,8.79,0,1,0,2
2021,5,17,11,0,20210517,2021-05-17 11:00:00,2021-06-06 00:00:00,19,7.04,,9.59,,,5.3,6.84,,,5.23,6.01,7.88,0,1,0,7
2021,5,17,11,30,20210517,2021-05-17 11:30:00,2021-06-05 00:00:00,18,6.05,,7.86,,,5.42,6.97,,,6.76,7.2,8.54,0,1,0,5
2021,5,19,10,30,20210519,2021-05-19 10:30:00,2021-06-01 00:00:00,12,5.93,,6.49,,,5.58,5.9,,,7.02,5.26,5.09,0,1,0,14
2021,5,15,9,0,20210515,2021-05-15 09:00:00,2021-06-12 00:00:00,27,7.69,,8.41,,,7.24,6.91,,,5.24,6.39,6.49,0,1,0,14
2021,5,15,9,0,20210515,2021-05-15 09:00:00,2021-06-09 00:00:00,24,4.8,,6.34,,,4.9,5.86,,,6.49,6.77,5.89,0,1,0,7
2021,5,14,11,0,20210514,2021-05-14 11:00:00,2021-06-04 00:00:00,20,6.09,,6.11,,,6.82,6.24,,,5.15,6.39,6.9,0,1,0,7
2021,5,15,12,30,20210515,2021-05-15 12:30:00,2021-06-11 00:00:00,26,6.59,,9.07,,,5.28,6.54,,,5.62,5.05,7.62,0,1,0,14
2021,5,17,11,30,20210517,2021-05-17 11:30:00,2021-06-05 00:00:00,18,7.91,,5.63,,,7.09,6.06,,,5.08,5.46,5.21,0,1,0,0
2021,5,18,13,45,20210518,2021-05-18 13:45:00,2021-06-03 00:00:00,15,5.51,,6.67,,,8.61,7.33,,,6.2,8.2,8.77,0,1,0,13
2021,5,14,7,30,20210514,2021-05-14 07:30:00,2021-06-04 00:00:00,20,6.96,,6.84,,,6.16,6.5,,,5.29,9.16,4.56,0,1,0,7
2021,5,16,9,30,20210516,2021-05-16 09:30:00,2021-06-06 00:00:00,20,7.35,,7.08,,,6.22,7.42,,,6.02,7.97,9.86,0,1,0,13
2021,5,18,9,0,20210518,2021-05-18 09:00:00,2021-06-08 00:00:00,20,6.23,,7.31,,,6.19,6.4,,,4.75,4.84,9.07,0,1,0,7
2021,5,16,14,45,20210516,2021-05-16 14:45:00,2021-06-04 00:00:00,18,5.42,,6.83,,,4.65,6.76,,,9.75,5.03,8.86,0,1,0,13
2021,5,18,11,0,20210518,2021-05-18 11:00:00,2021-06-05 00:00:00,17,7.2,,5.69,,,6.26,6.21,,,5.94,6.09,6.07,0,1,0,7
2021,5,12,9,0,20210512,2021-05-12 09:00:00,2021-06-06 00:00:00,24,9.1,,6.68,,,6.01,6.81,,,5.29,7.23,6.57,0,1,0,7
2021,5,17,13,0,20210517,2021-05-17 13:00:00,2021-06-07 00:00:00,20,6.77,,7.55,,,7.76,7.07,,,6.92,7.99,5.4,0,1,0,12
2021,5,17,10,0,20210517,2021-05-17 10:00:00,2021-06-08 00:00:00,21,7.42,,6.81,,,4.92,6.81,,,6.96,7.24,7.51,0,1,0,5
2021,5,19,10,0,20210519,2021-05-19 10:00:00,2021-06-05 00:00:00,16,6.33,,6.83,,,7.75,6.52,,,5.85,6.99,5.34,0,1,0,7
2021,5,18,8,0,20210518,2021-05-18 08:00:00,2021-06-05 00:00:00,17,8.03,,9.73,,,7.17,8.14,,,7.43,9.46,7.04,0,1,0,13
2021,5,16,10,30,20210516,2021-05-16 10:30:00,2021-06-07 00:00:00,21,5.23,,7.44,,,7.82,6.88,,,8.59,5.5,6.71,0,1,0,2
2021,5,15,13,30,20210515,2021-05-15 13:30:00,2021-06-02 00:00:00,17,5.4,,8.45,,,5.48,6.63,,,6.55,5.91,7.97,0,1,0,2
2021,5,15,12,30,20210515,2021-05-15 12:30:00,2021-06-01 00:00:00,16,6.15,,5.67,,,4.7,5.85,,,5.78,9.0,3.82,0,1,0,7
2021,5,14,10,0,20210514,2021-05-14 10:00:00,2021-06-02 00:00:00,18,7.06,,7.87,,,5.56,6.7,,,5.79,5.69,8.26,0,1,0,12
2021,5,11,8,0,20210511,2021-05-11 08:00:00,2021-06-06 00:00:00,25,6.47,,8.78,,,6.45,6.52,,,6.3,5.93,5.16,0,1,0,14
2021,5,14,10,30,20210514,2021-05-14 10:30:00,2021-06-04 00:00:00,20,5.1,,5.78,,,6.55,6.18,,,5.92,8.65,5.09,0,1,0,12
2021,5,17,9,30,20210517,2021-05-17 09:30:00,2021-06-05 00:00:00,18,6.71,,6.04,,,6.4,6.27,,,5.32,6.38,6.78,0,1,0,7
2021,5,17,10,30,20210517,2021-05-17 10:30:00,2021-06-05 00:00:00,18,5.81,,6.18,,,5.27,5.82,,,7.12,5.1,5.43,0,1,0,14
2021,5,15,10,0,20210515,2021-05-15 10:00:00,2021-06-05 00:00:00,20,5.81,,5.91,,,4.59,6.49,,,6.58,8.59,7.47,0,1,0,13
2021,5,16,11,0,20210516,2021-05-16 11:00:00,2021-06-08 00:00:00,22,8.79,,6.45,,,7.24,6.41,,,5.62,5.31,5.08,0,1,0,0
2021,5,16,13,0,20210516,2021-05-16 13:00:00,2021-06-01 00:00:00,15,5.97,,9.15,,,4.79,6.31,,,5.1,7.42,5.43,0,1,0,7
2021,5,16,10,30,20210516,2021-05-16 10:30:00,2021-06-06 00:00:00,20,5.15,,5.14,,,9.42,6.71,,,6.95,6.05,7.55,0,1,0,2
2021,5,18,11,30,20210518,2021-05-18 11:30:00,2021-06-08 00:00:00,20,5.9,,6.48,,,8.05,7.37,,,9.0,5.04,9.77,0,1,0,13
2021,5,16,11,30,20210516,2021-05-16 11:30:00,2021-06-03 00:00:00,17,7.32,,6.34,,,7.1,7.22,,,8.4,5.4,8.79,0,1,0,13
2021,5,15,9,0,20210515,2021-05-15 09:00:00,2021-06-07 00:00:00,22,6.76,,7.23,,,4.82,6.67,,,7.01,7.92,6.27,0,1,0,2
2021,5,15,9,30,20210515,2021-05-15 09:30:00,2021-06-03 00:00:00,18,5.6,,7.44,,,7.12,6.51,,,6.25,7.36,5.27,0,1,0,7
2021,5,18,9,0,20210518,2021-05-18 09:00:00,2021-06-06 00:00:00,18,9.92,,7.89,,,6.68,7.83,,,5.06,9.04,8.39,0,1,0,5
2021,5,16,11,0,20210516,2021-05-16 11:00:00,2021-06-01 00:00:00,15,7.59,,6.7,,,7.51,6.92,,,6.29,6.16,7.28,0,1,0,12
